,DateTime,year,month,day,hour,minute,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
1463,2022-01-08 18:35:00,2022,01,08,18,35,170,10.8,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1464,2022-01-08 18:15:00,2022,01,08,18,15,160,9.8,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1465,2022-01-08 17:55:00,2022,01,08,17,55,160,8.8,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1466,2022-01-08 17:35:00,2022,01,08,17,35,160,8.8,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1467,2022-01-08 17:15:00,2022,01,08,17,15,170,8.8,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1468,2022-01-08 16:55:00,2022,01,08,16,55,170,9.8,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1469,2022-01-08 16:35:00,2022,01,08,16,35,170,10.3,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1470,2022-01-08 16:15:00,2022,01,08,16,15,170,9.8,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1471,2022-01-08 15:55:00,2022,01,08,15,55,170,9.8,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1472,2022-01-08 15:35:00,2022,01,08,15,35,170,9.3,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1473,2022-01-08 15:15:00,2022,01,08,15,15,170,9.3,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1474,2022-01-08 14:55:00,2022,01,08,14,55,170,8.2,MM,MM,MM,MM,MM,MM,24,MM,22,2.6,MM,MM
1475,2022-01-08 14:35:00,2022,01,08,14,35,160,8.2,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1476,2022-01-08 14:15:00,2022,01,08,14,15,160,7.7,MM,MM,MM,MM,MM,MM,24,MM,22,3.5,MM,MM
1477,2022-01-08 13:55:00,2022,01,08,13,55,160,8.2,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1478,2022-01-08 13:35:00,2022,01,08,13,35,160,8.8,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
1479,2022-01-08 13:15:00,2022,01,08,13,15,160,7.7,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1480,2022-01-08 12:55:00,2022,01,08,12,55,150,5.7,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1481,2022-01-08 12:35:00,2022,01,08,12,35,140,4.6,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1482,2022-01-08 12:15:00,2022,01,08,12,15,130,8.2,MM,MM,MM,MM,MM,MM,23,MM,22,1.7,MM,MM
1483,2022-01-08 11:55:00,2022,01,08,11,55,130,8.2,MM,MM,MM,MM,MM,MM,23,MM,22,1.3,MM,MM
1484,2022-01-08 11:35:00,2022,01,08,11,35,120,7.7,MM,MM,MM,MM,MM,MM,23,MM,22,1.7,MM,MM
1485,2022-01-08 11:15:00,2022,01,08,11,15,130,9.8,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1486,2022-01-08 10:55:00,2022,01,08,10,55,130,10.3,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1487,2022-01-08 10:35:00,2022,01,08,10,35,130,10.3,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1488,2022-01-08 10:15:00,2022,01,08,10,15,130,8.8,MM,MM,MM,MM,MM,MM,23,MM,22,3.5,MM,MM
1489,2022-01-08 09:55:00,2022,01,08,09,55,120,5.1,MM,MM,MM,MM,MM,MM,23,MM,22,2.6,MM,MM
1490,2022-01-08 09:35:00,2022,01,08,09,35,120,5.1,8.8,MM,MM,MM,MM,MM,23,MM,21,2.6,MM,MM
1491,2022-01-08 09:15:00,2022,01,08,09,15,120,4.6,7.7,MM,MM,MM,MM,MM,22,MM,21,2.6,MM,MM
1492,2022-01-08 08:55:00,2022,01,08,08,55,110,5.7,9.3,MM,MM,MM,MM,MM,22,MM,21,0.9,MM,MM
1493,2022-01-08 08:35:00,2022,01,08,08,35,100,6.2,9.8,MM,MM,MM,MM,MM,22,MM,21,2.6,MM,MM
1494,2022-01-08 08:15:00,2022,01,08,08,15,120,6.2,10.8,MM,MM,MM,MM,MM,22,MM,21,2.6,MM,MM
1495,2022-01-08 07:55:00,2022,01,08,07,55,100,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
1496,2022-01-08 07:35:00,2022,01,08,07,35,100,8.8,MM,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
1497,2022-01-08 07:15:00,2022,01,08,07,15,100,6.7,10.3,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
1498,2022-01-08 06:55:00,2022,01,08,06,55,100,7.7,11.3,MM,MM,MM,MM,MM,22,MM,20,2.6,MM,MM
1499,2022-01-08 06:35:00,2022,01,08,06,35,100,9.3,MM,MM,MM,MM,MM,MM,21,MM,20,2.6,MM,MM
1500,2022-01-08 06:15:00,2022,01,08,06,15,100,8.2,10.8,MM,MM,MM,MM,MM,21,MM,20,2.6,MM,MM
1501,2022-01-08 05:55:00,2022,01,08,05,55,100,9.8,12.4,MM,MM,MM,MM,MM,21,MM,20,2.6,MM,MM
1502,2022-01-08 05:35:00,2022,01,08,05,35,100,10.8,MM,MM,MM,MM,MM,MM,21,MM,19,2.6,MM,MM
1503,2022-01-08 05:15:00,2022,01,08,05,15,100,9.8,13.9,MM,MM,MM,MM,MM,21,MM,19,2.6,MM,MM
1504,2022-01-08 04:55:00,2022,01,08,04,55,100,10.3,13.4,MM,MM,MM,MM,MM,21,MM,19,2.6,MM,MM
1505,2022-01-08 04:35:00,2022,01,08,04,35,90,9.8,13.4,MM,MM,MM,MM,MM,21,MM,19,3.5,MM,MM
1506,2022-01-08 04:15:00,2022,01,08,04,15,100,9.8,14.4,MM,MM,MM,MM,MM,21,MM,19,2.6,MM,MM
1507,2022-01-08 03:55:00,2022,01,08,03,55,90,8.2,13.4,MM,MM,MM,MM,MM,20,MM,19,2.6,MM,MM
1508,2022-01-08 03:35:00,2022,01,08,03,35,100,9.3,13.9,MM,MM,MM,MM,MM,20,MM,18,3.5,MM,MM
1509,2022-01-08 03:15:00,2022,01,08,03,15,100,8.8,13.4,MM,MM,MM,MM,MM,20,MM,18,4.3,MM,MM
1510,2022-01-08 02:55:00,2022,01,08,02,55,100,10.3,13.9,MM,MM,MM,MM,MM,20,MM,18,4.3,MM,MM
1511,2022-01-08 02:35:00,2022,01,08,02,35,90,9.3,12.4,MM,MM,MM,MM,MM,20,MM,18,4.3,MM,MM
1512,2022-01-08 02:15:00,2022,01,08,02,15,90,8.8,13.9,MM,MM,MM,MM,MM,20,MM,18,5.2,MM,MM
1513,2022-01-08 01:55:00,2022,01,08,01,55,90,10.8,MM,MM,MM,MM,MM,MM,20,MM,18,5.2,MM,MM
1514,2022-01-08 01:35:00,2022,01,08,01,35,90,5.1,11.8,MM,MM,MM,MM,MM,19,MM,18,6.1,MM,MM
1515,2022-01-08 01:15:00,2022,01,08,01,15,90,6.2,10.8,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1516,2022-01-08 00:55:00,2022,01,08,00,55,90,6.7,12.4,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1517,2022-01-08 00:35:00,2022,01,08,00,35,70,3.6,9.8,MM,MM,MM,MM,MM,19,MM,17,5.2,MM,MM
1518,2022-01-08 00:15:00,2022,01,08,00,15,80,5.1,10.8,MM,MM,MM,MM,MM,19,MM,17,5.2,MM,MM
1519,2022-01-07 23:55:00,2022,01,07,23,55,80,5.7,11.3,MM,MM,MM,MM,MM,19,MM,17,6.1,MM,MM
1520,2022-01-07 23:35:00,2022,01,07,23,35,80,4.6,10.8,MM,MM,MM,MM,MM,18,MM,17,6.1,MM,MM
1521,2022-01-07 23:15:00,2022,01,07,23,15,90,5.1,12.9,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
1522,2022-01-07 22:55:00,2022,01,07,22,55,90,6.2,12.4,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
1523,2022-01-07 22:35:00,2022,01,07,22,35,90,6.2,11.3,MM,MM,MM,MM,MM,18,MM,16,6.1,MM,MM
1524,2022-01-07 22:15:00,2022,01,07,22,15,MM,4.1,11.8,MM,MM,MM,MM,MM,18,MM,16,5.2,MM,MM
1525,2022-01-07 21:55:00,2022,01,07,21,55,80,8.2,12.9,MM,MM,MM,MM,MM,17,MM,16,2.2,MM,MM
1526,2022-01-07 21:35:00,2022,01,07,21,35,80,7.2,11.8,MM,MM,MM,MM,MM,17,MM,16,1.7,MM,MM
1527,2022-01-07 21:15:00,2022,01,07,21,15,80,7.7,13.9,MM,MM,MM,MM,MM,17,MM,16,4.3,MM,MM
1528,2022-01-07 20:55:00,2022,01,07,20,55,80,6.7,12.4,MM,MM,MM,MM,MM,17,MM,16,3.5,MM,MM
1529,2022-01-07 20:35:00,2022,01,07,20,35,80,8.8,13.4,MM,MM,MM,MM,MM,16,MM,15,2.6,MM,MM
1530,2022-01-07 20:15:00,2022,01,07,20,15,80,7.2,12.9,MM,MM,MM,MM,MM,16,MM,15,2.6,MM,MM
1531,2022-01-07 19:55:00,2022,01,07,19,55,80,7.7,12.9,MM,MM,MM,MM,MM,16,MM,15,3.5,MM,MM
1532,2022-01-07 19:35:00,2022,01,07,19,35,MM,8.2,12.4,MM,MM,MM,MM,MM,16,MM,15,3.5,MM,MM
1533,2022-01-07 19:15:00,2022,01,07,19,15,70,8.2,12.4,MM,MM,MM,MM,MM,16,MM,15,2.6,MM,MM
1534,2022-01-07 18:55:00,2022,01,07,18,55,70,8.2,11.3,MM,MM,MM,MM,MM,16,MM,15,2.2,MM,MM
1535,2022-01-07 18:35:00,2022,01,07,18,35,80,8.2,11.8,MM,MM,MM,MM,MM,16,MM,15,2.2,MM,MM
1536,2022-01-07 18:15:00,2022,01,07,18,15,MM,6.7,10.8,MM,MM,MM,MM,MM,16,MM,15,2.2,MM,MM
1537,2022-01-07 17:55:00,2022,01,07,17,55,70,8.2,10.8,MM,MM,MM,MM,MM,16,MM,14,2.6,MM,MM
1538,2022-01-07 17:35:00,2022,01,07,17,35,70,8.8,MM,MM,MM,MM,MM,MM,16,MM,14,2.2,MM,MM
1539,2022-01-07 17:15:00,2022,01,07,17,15,70,6.7,9.8,MM,MM,MM,MM,MM,16,MM,14,2.6,MM,MM
1540,2022-01-07 16:55:00,2022,01,07,16,55,70,6.7,9.8,MM,MM,MM,MM,MM,16,MM,14,2.6,MM,MM
1541,2022-01-07 16:35:00,2022,01,07,16,35,70,7.2,10.3,MM,MM,MM,MM,MM,16,MM,14,2.6,MM,MM
1542,2022-01-07 16:15:00,2022,01,07,16,15,70,6.2,10.3,MM,MM,MM,MM,MM,16,MM,14,5.2,MM,MM
1543,2022-01-07 15:55:00,2022,01,07,15,55,70,7.2,9.8,MM,MM,MM,MM,MM,16,MM,14,5.2,MM,MM
1544,2022-01-07 15:35:00,2022,01,07,15,35,80,6.2,10.8,MM,MM,MM,MM,MM,16,MM,14,6.1,MM,MM
1545,2022-01-07 15:15:00,2022,01,07,15,15,80,7.2,10.8,MM,MM,MM,MM,MM,15,MM,13,6.1,MM,MM
1546,2022-01-07 14:55:00,2022,01,07,14,55,80,7.7,10.3,MM,MM,MM,MM,MM,15,MM,13,6.1,MM,MM
1547,2022-01-07 14:35:00,2022,01,07,14,35,80,7.2,10.3,MM,MM,MM,MM,MM,15,MM,13,7.0,MM,MM
1548,2022-01-07 14:15:00,2022,01,07,14,15,80,7.7,11.3,MM,MM,MM,MM,MM,15,MM,12,7.0,MM,MM
1549,2022-01-07 13:55:00,2022,01,07,13,55,80,8.2,MM,MM,MM,MM,MM,MM,15,MM,12,7.8,MM,MM
1550,2022-01-07 13:35:00,2022,01,07,13,35,80,6.7,10.8,MM,MM,MM,MM,MM,15,MM,12,7.0,MM,MM
1551,2022-01-07 13:15:00,2022,01,07,13,15,70,7.7,11.8,MM,MM,MM,MM,MM,15,MM,12,7.8,MM,MM
1552,2022-01-07 12:55:00,2022,01,07,12,55,70,7.7,11.3,MM,MM,MM,MM,MM,15,MM,12,6.1,MM,MM
1553,2022-01-07 12:35:00,2022,01,07,12,35,70,7.7,11.3,MM,MM,MM,MM,MM,15,MM,12,7.0,MM,MM
1554,2022-01-07 12:15:00,2022,01,07,12,15,70,6.7,11.3,MM,MM,MM,MM,MM,15,MM,12,7.0,MM,MM
1555,2022-01-07 11:55:00,2022,01,07,11,55,70,6.7,9.8,MM,MM,MM,MM,MM,15,MM,12,7.0,MM,MM
1556,2022-01-07 11:35:00,2022,01,07,11,35,60,6.7,11.3,MM,MM,MM,MM,MM,15,MM,12,6.1,MM,MM
1557,2022-01-07 11:15:00,2022,01,07,11,15,70,8.8,12.4,MM,MM,MM,MM,MM,14,MM,11,7.0,MM,MM
1558,2022-01-07 10:55:00,2022,01,07,10,55,90,5.1,12.4,MM,MM,MM,MM,MM,15,MM,11,7.0,MM,MM
1559,2022-01-07 10:35:00,2022,01,07,10,35,60,8.2,12.4,MM,MM,MM,MM,MM,15,MM,11,6.1,MM,MM
1560,2022-01-07 10:15:00,2022,01,07,10,15,60,8.2,MM,MM,MM,MM,MM,MM,14,MM,11,5.2,MM,MM
1561,2022-01-07 09:55:00,2022,01,07,09,55,50,8.2,11.8,MM,MM,MM,MM,MM,14,MM,11,5.2,MM,MM
1562,2022-01-07 09:35:00,2022,01,07,09,35,70,8.2,10.8,MM,MM,MM,MM,MM,14,MM,11,7.0,MM,MM
1563,2022-01-07 09:15:00,2022,01,07,09,15,60,8.8,11.8,MM,MM,MM,MM,MM,15,MM,11,7.0,MM,MM
1564,2022-01-07 08:55:00,2022,01,07,08,55,70,7.7,MM,MM,MM,MM,MM,MM,15,MM,11,MM,MM,MM
1565,2022-01-07 08:35:00,2022,01,07,08,35,70,7.2,11.3,MM,MM,MM,MM,MM,15,MM,11,6.1,MM,MM
1566,2022-01-07 08:15:00,2022,01,07,08,15,50,10.3,12.9,MM,MM,MM,MM,MM,15,MM,11,7.0,MM,MM
1567,2022-01-07 07:55:00,2022,01,07,07,55,50,8.8,12.9,MM,MM,MM,MM,MM,15,MM,12,6.1,MM,MM
1568,2022-01-07 07:35:00,2022,01,07,07,35,30,12.9,16.5,MM,MM,MM,MM,MM,14,MM,11,7.8,MM,MM
1569,2022-01-07 07:15:00,2022,01,07,07,15,30,12.4,16.5,MM,MM,MM,MM,MM,14,MM,9,7.8,MM,MM
1570,2022-01-07 06:55:00,2022,01,07,06,55,30,12.4,16.5,MM,MM,MM,MM,MM,14,MM,9,8.7,MM,MM
1571,2022-01-07 06:35:00,2022,01,07,06,35,30,12.4,15.4,MM,MM,MM,MM,MM,14,MM,9,7.8,MM,MM
1572,2022-01-07 06:15:00,2022,01,07,06,15,30,11.3,16.0,MM,MM,MM,MM,MM,15,MM,9,7.8,MM,MM
1573,2022-01-07 05:55:00,2022,01,07,05,55,30,13.4,MM,MM,MM,MM,MM,MM,15,MM,8,7.8,MM,MM
1574,2022-01-07 05:35:00,2022,01,07,05,35,30,13.4,MM,MM,MM,MM,MM,MM,15,MM,8,8.7,MM,MM
1575,2022-01-07 05:15:00,2022,01,07,05,15,30,13.4,MM,MM,MM,MM,MM,MM,15,MM,9,7.8,MM,MM
1576,2022-01-07 04:55:00,2022,01,07,04,55,30,13.9,MM,MM,MM,MM,MM,MM,16,MM,9,8.7,MM,MM
1577,2022-01-07 04:35:00,2022,01,07,04,35,20,11.8,MM,MM,MM,MM,MM,MM,16,MM,9,7.8,MM,MM
1578,2022-01-07 04:15:00,2022,01,07,04,15,20,11.8,MM,MM,MM,MM,MM,MM,16,MM,9,7.8,MM,MM
1579,2022-01-07 03:55:00,2022,01,07,03,55,20,11.3,MM,MM,MM,MM,MM,MM,16,MM,9,7.8,MM,MM
1580,2022-01-07 03:35:00,2022,01,07,03,35,20,12.4,MM,MM,MM,MM,MM,MM,16,MM,8,7.8,MM,MM
1581,2022-01-07 03:15:00,2022,01,07,03,15,20,11.8,MM,MM,MM,MM,MM,MM,16,MM,8,7.8,MM,MM
1582,2022-01-07 02:55:00,2022,01,07,02,55,20,11.8,MM,MM,MM,MM,MM,MM,17,MM,8,8.7,MM,MM
1583,2022-01-07 02:35:00,2022,01,07,02,35,10,12.4,MM,MM,MM,MM,MM,MM,17,MM,9,8.7,MM,MM
1584,2022-01-07 02:15:00,2022,01,07,02,15,10,11.8,MM,MM,MM,MM,MM,MM,18,MM,8,8.7,MM,MM
1585,2022-01-07 01:55:00,2022,01,07,01,55,10,10.8,13.4,MM,MM,MM,MM,MM,18,MM,9,8.7,MM,MM
1586,2022-01-07 01:35:00,2022,01,07,01,35,10,11.8,MM,MM,MM,MM,MM,MM,19,MM,9,8.7,MM,MM
1587,2022-01-07 01:15:00,2022,01,07,01,15,10,12.4,MM,MM,MM,MM,MM,MM,19,MM,10,7.8,MM,MM
1588,2022-01-07 00:55:00,2022,01,07,00,55,20,10.3,MM,MM,MM,MM,MM,MM,20,MM,12,8.7,MM,MM
1589,2022-01-07 00:35:00,2022,01,07,00,35,20,9.8,MM,MM,MM,MM,MM,MM,20,MM,13,8.7,MM,MM
1590,2022-01-07 00:15:00,2022,01,07,00,15,20,10.3,MM,MM,MM,MM,MM,MM,20,MM,14,8.7,MM,MM
1591,2022-01-06 23:55:00,2022,01,06,23,55,20,7.2,MM,MM,MM,MM,MM,MM,20,MM,16,7.8,MM,MM
1592,2022-01-06 23:35:00,2022,01,06,23,35,20,9.8,MM,MM,MM,MM,MM,MM,21,MM,16,7.8,MM,MM
1593,2022-01-06 23:15:00,2022,01,06,23,15,330,6.2,MM,MM,MM,MM,MM,MM,21,MM,18,8.7,MM,MM
1594,2022-01-06 22:55:00,2022,01,06,22,55,310,3.6,MM,MM,MM,MM,MM,MM,21,MM,18,7.8,MM,MM
1595,2022-01-06 22:35:00,2022,01,06,22,35,310,4.1,MM,MM,MM,MM,MM,MM,21,MM,19,7.8,MM,MM
1596,2022-01-06 22:15:00,2022,01,06,22,15,310,3.6,MM,MM,MM,MM,MM,MM,20,MM,19,7.0,MM,MM
1597,2022-01-06 21:55:00,2022,01,06,21,55,300,4.1,MM,MM,MM,MM,MM,MM,20,MM,19,7.0,MM,MM
1598,2022-01-06 21:35:00,2022,01,06,21,35,290,3.6,MM,MM,MM,MM,MM,MM,20,MM,19,7.0,MM,MM
1599,2022-01-06 21:15:00,2022,01,06,21,15,290,3.6,MM,MM,MM,MM,MM,MM,20,MM,19,5.2,MM,MM
1600,2022-01-06 20:55:00,2022,01,06,20,55,320,6.2,MM,MM,MM,MM,MM,MM,19,MM,19,3.5,MM,MM
1601,2022-01-06 20:35:00,2022,01,06,20,35,320,7.7,MM,MM,MM,MM,MM,MM,19,MM,19,2.6,MM,MM
1602,2022-01-06 20:15:00,2022,01,06,20,15,320,6.2,MM,MM,MM,MM,MM,MM,19,MM,19,1.1,MM,MM
1603,2022-01-06 19:55:00,2022,01,06,19,55,320,6.7,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1604,2022-01-06 19:35:00,2022,01,06,19,35,310,6.2,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1605,2022-01-06 19:15:00,2022,01,06,19,15,290,4.6,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1606,2022-01-06 18:55:00,2022,01,06,18,55,300,4.6,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1607,2022-01-06 18:35:00,2022,01,06,18,35,300,4.1,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1608,2022-01-06 18:15:00,2022,01,06,18,15,300,4.6,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1609,2022-01-06 17:55:00,2022,01,06,17,55,310,4.6,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1610,2022-01-06 17:35:00,2022,01,06,17,35,320,5.1,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1611,2022-01-06 17:15:00,2022,01,06,17,15,320,4.6,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1612,2022-01-06 16:55:00,2022,01,06,16,55,330,5.1,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1613,2022-01-06 16:35:00,2022,01,06,16,35,330,5.7,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1614,2022-01-06 16:15:00,2022,01,06,16,15,330,5.7,MM,MM,MM,MM,MM,MM,19,MM,19,0.2,MM,MM
1615,2022-01-06 15:55:00,2022,01,06,15,55,330,5.1,MM,MM,MM,MM,MM,MM,20,MM,19,3.5,MM,MM
1616,2022-01-06 15:35:00,2022,01,06,15,35,280,3.1,MM,MM,MM,MM,MM,MM,21,MM,20,5.2,MM,MM
1617,2022-01-06 15:15:00,2022,01,06,15,15,270,3.1,MM,MM,MM,MM,MM,MM,21,MM,20,5.2,MM,MM
1618,2022-01-06 14:55:00,2022,01,06,14,55,280,2.6,MM,MM,MM,MM,MM,MM,21,MM,20,5.2,MM,MM
1619,2022-01-06 14:35:00,2022,01,06,14,35,260,2.6,MM,MM,MM,MM,MM,MM,21,MM,20,3.5,MM,MM
1620,2022-01-06 14:15:00,2022,01,06,14,15,250,3.6,MM,MM,MM,MM,MM,MM,21,MM,20,4.3,MM,MM
1621,2022-01-06 13:55:00,2022,01,06,13,55,230,3.6,MM,MM,MM,MM,MM,MM,21,MM,20,3.5,MM,MM
1622,2022-01-06 13:35:00,2022,01,06,13,35,240,3.6,MM,MM,MM,MM,MM,MM,21,MM,20,3.5,MM,MM
1623,2022-01-06 13:15:00,2022,01,06,13,15,240,3.6,MM,MM,MM,MM,MM,MM,21,MM,20,3.5,MM,MM
1624,2022-01-06 12:55:00,2022,01,06,12,55,240,3.6,MM,MM,MM,MM,MM,MM,21,MM,20,5.2,MM,MM
1625,2022-01-06 12:35:00,2022,01,06,12,35,230,4.1,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1626,2022-01-06 12:15:00,2022,01,06,12,15,220,3.6,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1627,2022-01-06 11:55:00,2022,01,06,11,55,230,3.6,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1628,2022-01-06 11:35:00,2022,01,06,11,35,230,4.1,MM,MM,MM,MM,MM,MM,22,MM,21,5.2,MM,MM
1629,2022-01-06 11:15:00,2022,01,06,11,15,230,4.1,MM,MM,MM,MM,MM,MM,22,MM,21,4.3,MM,MM
1630,2022-01-06 10:55:00,2022,01,06,10,55,220,5.1,MM,MM,MM,MM,MM,MM,22,MM,21,4.3,MM,MM
1631,2022-01-06 10:35:00,2022,01,06,10,35,210,5.1,MM,MM,MM,MM,MM,MM,22,MM,21,5.2,MM,MM
1632,2022-01-06 10:15:00,2022,01,06,10,15,200,7.7,MM,MM,MM,MM,MM,MM,22,MM,21,5.2,MM,MM
1633,2022-01-06 09:55:00,2022,01,06,09,55,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,21,8.7,MM,MM
1634,2022-01-06 09:35:00,2022,01,06,09,35,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,21,4.3,MM,MM
1635,2022-01-06 09:15:00,2022,01,06,09,15,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,21,7.0,MM,MM
1636,2022-01-06 08:55:00,2022,01,06,08,55,190,8.2,MM,MM,MM,MM,MM,MM,22,MM,20,7.0,MM,MM
1637,2022-01-06 08:35:00,2022,01,06,08,35,190,8.2,MM,MM,MM,MM,MM,MM,22,MM,20,6.1,MM,MM
1638,2022-01-06 08:15:00,2022,01,06,08,15,190,8.2,MM,MM,MM,MM,MM,MM,22,MM,20,7.0,MM,MM
1639,2022-01-06 07:55:00,2022,01,06,07,55,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,7.8,MM,MM
1640,2022-01-06 07:35:00,2022,01,06,07,35,200,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1641,2022-01-06 07:15:00,2022,01,06,07,15,190,8.2,MM,MM,MM,MM,MM,MM,22,MM,20,6.1,MM,MM
1642,2022-01-06 06:55:00,2022,01,06,06,55,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,20,7.0,MM,MM
1643,2022-01-06 06:35:00,2022,01,06,06,35,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,7.8,MM,MM
1644,2022-01-06 06:15:00,2022,01,06,06,15,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,7.0,MM,MM
1645,2022-01-06 05:55:00,2022,01,06,05,55,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1646,2022-01-06 05:35:00,2022,01,06,05,35,190,7.7,MM,MM,MM,MM,MM,MM,22,MM,20,4.3,MM,MM
1647,2022-01-06 05:15:00,2022,01,06,05,15,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,20,4.3,MM,MM
1648,2022-01-06 04:55:00,2022,01,06,04,55,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,20,4.3,MM,MM
1649,2022-01-06 04:35:00,2022,01,06,04,35,190,7.2,MM,MM,MM,MM,MM,MM,22,MM,20,3.5,MM,MM
1650,2022-01-06 04:15:00,2022,01,06,04,15,180,6.7,MM,MM,MM,MM,MM,MM,22,MM,20,4.3,MM,MM
1651,2022-01-06 03:55:00,2022,01,06,03,55,190,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,3.5,MM,MM
1652,2022-01-06 03:35:00,2022,01,06,03,35,190,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,4.3,MM,MM
1653,2022-01-06 03:15:00,2022,01,06,03,15,190,6.2,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1654,2022-01-06 02:55:00,2022,01,06,02,55,180,4.6,MM,MM,MM,MM,MM,MM,22,MM,20,5.2,MM,MM
1655,2022-01-06 02:35:00,2022,01,06,02,35,170,4.6,MM,MM,MM,MM,MM,MM,22,MM,19,5.2,MM,MM
1656,2022-01-06 02:15:00,2022,01,06,02,15,170,4.6,MM,MM,MM,MM,MM,MM,22,MM,19,4.3,MM,MM
1657,2022-01-06 01:55:00,2022,01,06,01,55,160,5.1,MM,MM,MM,MM,MM,MM,22,MM,19,6.1,MM,MM
1658,2022-01-06 01:35:00,2022,01,06,01,35,150,3.1,5.7,MM,MM,MM,MM,MM,22,MM,19,5.2,MM,MM
1659,2022-01-06 01:15:00,2022,01,06,01,15,130,4.6,MM,MM,MM,MM,MM,MM,22,MM,19,5.2,MM,MM
1660,2022-01-06 00:55:00,2022,01,06,00,55,130,6.2,MM,MM,MM,MM,MM,MM,22,MM,19,6.1,MM,MM
1661,2022-01-06 00:35:00,2022,01,06,00,35,130,6.2,MM,MM,MM,MM,MM,MM,21,MM,19,4.3,MM,MM
1662,2022-01-06 00:15:00,2022,01,06,00,15,120,3.1,MM,MM,MM,MM,MM,MM,21,MM,19,3.5,MM,MM
1663,2022-01-05 23:55:00,2022,01,05,23,55,110,3.1,MM,MM,MM,MM,MM,MM,21,MM,19,4.3,MM,MM
1664,2022-01-05 23:35:00,2022,01,05,23,35,110,2.1,MM,MM,MM,MM,MM,MM,21,MM,18,4.3,MM,MM
1665,2022-01-05 23:15:00,2022,01,05,23,15,110,3.1,MM,MM,MM,MM,MM,MM,21,MM,18,5.2,MM,MM
