#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 12 10 23 35 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    23  4.3   MM    MM
2021 12 10 23 15 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    23  3.5   MM    MM
2021 12 10 22 55 150  5.1   MM    MM    MM    MM  MM     MM    23    MM    23  2.6   MM    MM
2021 12 10 22 35 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    23  3.5   MM    MM
2021 12 10 22 15 180  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  4.3   MM    MM
2021 12 10 21 55 190  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  5.2   MM    MM
2021 12 10 21 35 180  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  5.2   MM    MM
2021 12 10 21 15 200  3.6  6.7    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 20 55 190  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  3.5   MM    MM
2021 12 10 20 35 190  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  2.2   MM    MM
2021 12 10 20 15 200  4.1  6.7    MM    MM    MM  MM     MM    24    MM    23  1.7   MM    MM
2021 12 10 19 55 200  5.1   MM    MM    MM    MM  MM     MM    24    MM    23  4.3   MM    MM
2021 12 10 19 35 190  6.2   MM    MM    MM    MM  MM     MM    24    MM    23  5.2   MM    MM
2021 12 10 19 15 190  6.2   MM    MM    MM    MM  MM     MM    24    MM    23  7.0   MM    MM
2021 12 10 18 55 190  5.1   MM    MM    MM    MM  MM     MM    24    MM    23  6.1   MM    MM
2021 12 10 18 35 200  6.2   MM    MM    MM    MM  MM     MM    24    MM    23  2.6   MM    MM
2021 12 10 18 10  MM  3.1   MM    MM    MM    MM  MM     MM    24    MM    23  2.6   MM    MM
2021 12 10 17 55 180  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  3.5   MM    MM
2021 12 10 17 35  MM  3.1  6.2    MM    MM    MM  MM     MM    24    MM    23  5.2   MM    MM
2021 12 10 17 15  MM  3.1  5.7    MM    MM    MM  MM     MM    24    MM    23  2.6   MM    MM
2021 12 10 16 55 170  4.6   MM    MM    MM    MM  MM     MM    24    MM    23  5.2   MM    MM
2021 12 10 16 35 190  3.6   MM    MM    MM    MM  MM     MM    24    MM    23  6.1   MM    MM
2021 12 10 16 15 190  3.6  7.2    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 15 55 190  4.1   MM    MM    MM    MM  MM     MM    24    MM    23  7.0   MM    MM
2021 12 10 15 35  MM  3.6  6.7    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 15 15  MM  2.6  7.2    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 14 55 180  3.6  7.2    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 14 35 180  4.6   MM    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 14 15 200  4.6  7.7    MM    MM    MM  MM     MM    24    MM    23  7.0   MM    MM
2021 12 10 13 55 180  4.6   MM    MM    MM    MM  MM     MM    23    MM    23  6.1   MM    MM
2021 12 10 13 35 170  4.6  8.2    MM    MM    MM  MM     MM    23    MM    23  5.2   MM    MM
2021 12 10 13 15 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    23  6.1   MM    MM
2021 12 10 12 55 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    23  5.2   MM    MM
2021 12 10 12 35 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    23  3.5   MM    MM
2021 12 10 12 15 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 11 55 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 10 11 35 160  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 11 15 160  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 10 55 170  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 10 10 35 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 10 10 15 200  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 09 55 190  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 09 35 200  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 10 09 15 190  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 10 08 55 200  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 10 08 35 190  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 10 08 15 190  8.8   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 07 55 190  8.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 07 35 200  8.8   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 07 15 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 06 55 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 06 35 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 06 15 200  9.8   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 05 55 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 05 35 190  8.8   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 05 15 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 10 04 50 200  8.8   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 10 04 35 200  8.2   MM    MM    MM    MM  MM     MM    23    MM    23  8.7   MM    MM
2021 12 10 04 15 200  9.8   MM    MM    MM    MM  MM     MM    23    MM    23  8.7   MM    MM
2021 12 10 03 55 200  8.8   MM    MM    MM    MM  MM     MM    23    MM    23  7.8   MM    MM
2021 12 10 03 35 200  9.3   MM    MM    MM    MM  MM     MM    23    MM    23  7.8   MM    MM
2021 12 10 03 15 210  9.3   MM    MM    MM    MM  MM     MM    23    MM    23  7.8   MM    MM
2021 12 10 02 55 200  8.8   MM    MM    MM    MM  MM     MM    23    MM    23  6.1   MM    MM
2021 12 10 02 35 200  9.3   MM    MM    MM    MM  MM     MM    24    MM    23  4.3   MM    MM
2021 12 10 02 15 200  9.8   MM    MM    MM    MM  MM     MM    24    MM    23  7.8   MM    MM
2021 12 10 01 55 200  9.8   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 01 35 190  9.3   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 01 15 190  8.2   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 00 55 200  8.2   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 00 35 200  8.2 10.8    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 10 00 15 190  9.3   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 09 23 55 200  7.2   MM    MM    MM    MM  MM     MM    24    MM    23  8.7   MM    MM
2021 12 09 23 35 190  8.8   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 23 15 200  9.3   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 22 55 200  9.3   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 22 35 200  8.8   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 22 15 200  7.7   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 21 55 200  8.2   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 21 35 200  8.2   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 21 15 200  8.8   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 20 55 200  8.2   MM    MM    MM    MM  MM     MM    24    MM    22  8.7   MM    MM
2021 12 09 20 35  MM  3.1  5.7    MM    MM    MM  MM     MM    24    MM    23  3.5   MM    MM
2021 12 09 20 15 190  3.6  6.7    MM    MM    MM  MM     MM    23    MM    23  5.2   MM    MM
2021 12 09 19 55 170  4.6  7.2    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 09 19 35 170  4.6  8.2    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 09 19 15 170  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 09 18 55 180  4.1  6.7    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 18 35 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 18 15 180  4.6  7.2    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 09 17 55 170  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 17 35 160  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 17 15 160  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 16 55 180  4.1   MM    MM    MM    MM  MM     MM    24    MM    22  7.8   MM    MM
2021 12 09 16 35 170  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 16 15 160  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 09 15 55 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 15 35 150  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 15 15 150  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 14 55 150  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 14 35 150  7.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 14 15 150  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 13 55 140  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 09 13 35 140  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 09 13 15 140  5.1   MM    MM    MM    MM  MM     MM    22    MM    21  8.7   MM    MM
2021 12 09 12 55 140  4.6   MM    MM    MM    MM  MM     MM    22    MM    21  8.7   MM    MM
2021 12 09 12 35 140  6.2   MM    MM    MM    MM  MM     MM    22    MM    21  8.7   MM    MM
2021 12 09 12 15 140  6.7   MM    MM    MM    MM  MM     MM    22    MM    21  8.7   MM    MM
2021 12 09 11 55 130  6.7   MM    MM    MM    MM  MM     MM    22    MM    21  8.7   MM    MM
2021 12 09 11 35 130  6.2   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 09 11 15 130  6.2   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 09 10 55 120  6.2   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 09 10 35 110  5.7   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 09 10 15 100  5.7   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 09 09 55 110  5.1   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 09 09 35  90  6.2   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 09 09 15 100  5.7   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 08 55  90  5.7   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 09 08 35  90  5.7   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 08 15 100  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 07 55  70  4.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 07 35  60  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 07 15  60  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 06 55  60  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 06 35  60  4.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 06 15  60  4.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 05 55  60  4.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 05 35  60  4.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 05 15  60  4.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 04 55  60  4.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 04 35  50  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 04 15  50  4.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 03 55  50  3.6  6.2    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 03 35  30  4.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 03 15  20  5.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 02 55  50  2.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 02 35  30  4.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 02 15  60  3.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 01 55  90  3.1   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 01 35 110  3.6   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 09 01 15  90  4.1   MM    MM    MM    MM  MM     MM    20    MM    19  8.7   MM    MM
2021 12 09 00 55 100  4.6   MM    MM    MM    MM  MM     MM    20    MM    18  8.7   MM    MM
2021 12 09 00 35  60  4.6   MM    MM    MM    MM  MM     MM    20    MM    18  8.7   MM    MM
2021 12 09 00 15  50  4.6   MM    MM    MM    MM  MM     MM    20    MM    18  8.7   MM    MM
2021 12 08 23 55  30  7.2   MM    MM    MM    MM  MM     MM    20    MM    18  8.7   MM    MM
2021 12 08 23 35  30  7.2   MM    MM    MM    MM  MM     MM    20    MM    18  8.7   MM    MM
2021 12 08 23 15  20  9.3   MM    MM    MM    MM  MM     MM    20    MM    19  8.7   MM    MM
2021 12 08 22 55  30  7.2   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 08 22 35  20  8.2   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 08 22 15  30  7.7   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 08 21 55  30  7.2   MM    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 08 21 35  10  4.6  9.3    MM    MM    MM  MM     MM    21    MM    19  8.7   MM    MM
2021 12 08 21 15  20  7.2   MM    MM    MM    MM  MM     MM    21    MM    20  8.7   MM    MM
2021 12 08 20 55 360  4.1  8.8    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 08 20 35  MM  2.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 08 20 15   0   MM  6.7    MM    MM    MM  MM     MM    24    MM    21  8.7   MM    MM
2021 12 08 19 55 290  3.1   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 19 35  MM  2.1   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 19 15  MM  2.6   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 18 55 290  3.1   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 18 35 290  3.6   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 18 15  MM  1.5   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 17 55 300  2.6   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 17 35  MM  2.1   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 17 15  MM  1.5   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 16 55  MM  1.5   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 16 35  MM  2.6   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 16 15  MM  2.1   MM    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 15 55  MM  2.1   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 15 35 280  2.6   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 15 15  MM  2.6   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 14 55 280  3.6   MM    MM    MM    MM  MM     MM    25    MM    21  8.7   MM    MM
2021 12 08 14 35  MM  2.6  5.1    MM    MM    MM  MM     MM    26    MM    22  8.7   MM    MM
2021 12 08 14 15 290  3.6  6.7    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 13 55 270  4.6   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 13 35  MM  1.5   MM    MM    MM    MM  MM     MM    25    MM    22  8.7   MM    MM
2021 12 08 13 15  MM  2.6   MM    MM    MM    MM  MM     MM    24    MM    22  7.8   MM    MM
2021 12 08 12 55  MM  2.1   MM    MM    MM    MM  MM     MM    24    MM    22  7.8   MM    MM
2021 12 08 12 35  MM    0   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 08 12 15  MM    0   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 08 11 55  MM  1.5  6.7    MM    MM    MM  MM     MM    23    MM    21  7.8   MM    MM
2021 12 08 11 35 210  8.2   MM    MM    MM    MM  MM     MM    23    MM    21  4.3   MM    MM
2021 12 08 11 15 210  6.2   MM    MM    MM    MM  MM     MM    22    MM    21  3.5   MM    MM
2021 12 08 10 55 210  6.7 10.3    MM    MM    MM  MM     MM    23    MM    22  1.5   MM    MM
2021 12 08 10 35 160  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 10 15 150  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 08 09 55 180  3.1   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 08 09 35 160  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 08 09 15 160  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 08 08 55 170  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  7.8   MM    MM
2021 12 08 08 35 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 08 15 190  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 07 55 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 07 35 180  4.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 07 15  MM   MM   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2021 12 08 06 55 160  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 06 35 190  6.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 08 06 15 200  3.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 05 55 180  4.6   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 08 05 35 190  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 08 05 15 200  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 08 04 55 180  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 04 35 190  5.7   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 04 15 190  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 03 55 180  4.6   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 08 03 35 200  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 08 03 15 200  6.7   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 02 55 190  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 08 02 35 190  3.6  6.7    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 02 15 190  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 08 01 55  MM  3.1  6.2    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 08 01 35  MM  3.1   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 01 15  MM  4.1  6.7    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 08 00 55  MM  2.6  7.2    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 08 00 35 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  6.1   MM    MM
2021 12 08 00 15 190  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  7.0   MM    MM
2021 12 07 23 55 190  6.2   MM    MM    MM    MM  MM     MM    24    MM    21  8.7   MM    MM
2021 12 07 23 35 190  5.7  8.2    MM    MM    MM  MM     MM    24    MM    22  7.8   MM    MM
2021 12 07 23 15 200  7.7   MM    MM    MM    MM  MM     MM    23    MM    22  7.8   MM    MM
2021 12 07 22 55 210  5.7   MM    MM    MM    MM  MM     MM    24    MM    21  8.7   MM    MM
2021 12 07 22 35 210  5.7   MM    MM    MM    MM  MM     MM    24    MM    21  8.7   MM    MM
2021 12 07 22 15 210  6.2   MM    MM    MM    MM  MM     MM    24    MM    21  7.8   MM    MM
2021 12 07 21 55 200  5.7   MM    MM    MM    MM  MM     MM    24    MM    22  5.2   MM    MM
2021 12 07 21 35 200  6.2   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 07 21 15 200  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 20 55 190  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 20 35 190  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  6.1   MM    MM
2021 12 07 20 15 200  6.2   MM    MM    MM    MM  MM     MM    24    MM    22  7.0   MM    MM
2021 12 07 19 55 200  6.2   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 19 35 200  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 19 15 210  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 18 55 200  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 18 35 210  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 18 15 210  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 17 55 200  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 17 35 200  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 17 15 200  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 16 55 190  6.7   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 16 35 190  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 16 15 200  7.2   MM    MM    MM    MM  MM     MM    24    MM    22  5.2   MM    MM
2021 12 07 15 55 190  5.1   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 15 35 190  5.1   MM    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 15 15 200  4.1   MM    MM    MM    MM  MM     MM    24    MM    22  3.5   MM    MM
2021 12 07 14 55 190  3.1  5.7    MM    MM    MM  MM     MM    24    MM    22  4.3   MM    MM
2021 12 07 14 35 190  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 07 14 15 190  5.1   MM    MM    MM    MM  MM     MM    23    MM    22  4.3   MM    MM
2021 12 07 13 55 190  4.1   MM    MM    MM    MM  MM     MM    23    MM    22  3.5   MM    MM
2021 12 07 13 35 180  3.1   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 07 13 15 180  3.1   MM    MM    MM    MM  MM     MM    23    MM    22  5.2   MM    MM
2021 12 07 12 55 180  3.6   MM    MM    MM    MM  MM     MM    23    MM    22  8.7   MM    MM
2021 12 07 12 35 190  4.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 07 12 15 190  4.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 07 11 55 190  5.1   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 07 11 35 210  5.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 07 11 15 200  5.7   MM    MM    MM    MM  MM     MM    23    MM    21  8.7   MM    MM
2021 12 07 10 55 200  7.2   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 07 10 35 200  6.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 07 10 15 200  5.7   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 07 09 55 200  5.1   MM    MM    MM    MM  MM     MM    23    MM    20  8.7   MM    MM
2021 12 07 09 35 180  4.6   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 09 15 180  3.1   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 08 55 150  5.1   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 08 35 150  4.6   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 08 15 150  5.1   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 07 55 140  5.1   MM    MM    MM    MM  MM     MM    22    MM    20  8.7   MM    MM
2021 12 07 07 35 140  5.7   MM    MM    MM    MM  MM     MM    22    MM    20  7.8   MM    MM
